task_id	pallet_id	pallet_x	pallet_y	station_x	station_y	reload_x	reload_y
870	74	7	12	41	3	2	27
871	308	18	30	41	21	2	4
872	158	11	6	41	4	2	16
873	470	27	6	41	3	2	21
874	271	17	8	41	11	2	30
875	704	37	27	41	24	2	18
876	318	19	12	41	31	2	20
877	637	34	26	41	27	2	29
878	280	17	21	41	23	2	19
879	311	19	2	41	6	2	9
880	472	27	9	41	22	2	5
881	426	24	9	41	24	2	24
882	344	20	18	41	22	2	30
883	550	30	27	41	3	2	18
884	435	24	23	41	15	2	13
885	499	28	17	41	31	2	12
886	515	29	8	41	7	2	16
887	130	9	30	41	16	2	14
888	19	4	29	41	12	2	23
889	325	19	23	41	8	2	13
890	378	22	3	41	11	2	13
891	45	6	2	41	5	2	4
892	455	25	20	41	15	2	21
893	149	10	26	41	29	2	28
894	218	13	30	41	28	2	8
895	393	22	26	41	7	2	25
896	660	35	27	41	31	2	26
897	560	31	9	41	11	2	26
898	1	4	2	41	24	2	25
899	270	17	6	41	31	2	29
900	602	33	6	41	31	2	18
901	240	15	27	41	6	2	14
902	511	29	2	41	5	2	24
903	543	30	17	41	24	2	30
904	614	33	24	41	11	2	10
905	72	7	9	41	25	2	3
906	73	7	11	41	25	2	19
907	8	4	12	41	10	2	22
908	63	6	29	41	15	2	26
909	188	12	18	41	1	2	20
910	657	35	23	41	30	2	21
911	314	19	6	41	25	2	0
912	627	34	11	41	31	2	6
913	659	35	26	41	22	2	21
914	459	25	26	41	17	2	18
915	642	35	0	41	3	2	22
916	400	23	3	41	12	2	22
917	129	9	29	41	7	2	2
918	82	7	24	41	25	2	26
919	276	17	15	41	17	2	20
920	230	15	12	41	8	2	24
921	372	21	27	41	12	2	7
922	137	10	8	41	23	2	8
923	559	31	8	41	2	2	10
924	629	34	14	41	7	2	4
925	471	27	8	41	6	2	27
926	177	12	2	41	26	2	6
927	547	30	23	41	27	2	9
928	306	18	27	41	14	2	13
929	146	10	21	41	24	2	10
930	247	16	5	41	29	2	27
931	22	5	0	41	8	2	28
932	62	6	27	41	22	2	22
933	399	23	2	41	26	2	30
934	272	17	9	41	1	2	19
935	525	29	23	41	20	2	6
936	254	16	15	41	29	2	25
937	611	33	20	41	16	2	6
938	207	13	14	41	1	2	10
939	338	20	9	41	16	2	0
940	291	18	5	41	25	2	20
941	135	10	5	41	2	2	17
942	112	9	3	41	13	2	30
943	448	25	9	41	5	2	24
944	286	17	30	41	21	2	8
945	424	24	6	41	12	2	0
946	635	34	23	41	29	2	1
947	549	30	26	41	22	2	22
948	558	31	6	41	8	2	29
949	232	15	15	41	20	2	25
950	114	9	6	41	23	2	5
951	299	18	17	41	23	2	19
952	288	18	0	41	7	2	13
953	664	36	0	41	14	2	16
954	142	10	15	41	16	2	21
955	53	6	14	41	2	2	12
956	706	37	30	41	6	2	15
957	267	17	2	41	14	2	24
958	458	25	24	41	23	2	27
959	171	11	26	41	27	2	27
960	415	23	26	41	27	2	2
961	460	25	27	41	10	2	9
962	231	15	14	41	15	2	3
963	613	33	23	41	14	2	2
964	533	30	2	41	7	2	8
965	18	4	27	41	6	2	13
966	481	27	23	41	27	2	30
967	264	16	30	41	30	2	29
968	179	12	5	41	25	2	18
969	691	37	8	41	25	2	22
970	175	11	32	41	2	2	8
971	257	16	20	41	27	2	11
972	350	20	27	41	4	2	1
973	532	30	0	41	4	2	7
974	395	22	29	41	5	2	25
975	41	5	29	41	9	2	24
976	189	12	20	41	14	2	23
977	381	22	8	41	14	2	26
978	30	5	12	41	23	2	27
979	540	30	12	41	14	2	2
980	296	18	12	41	31	2	21
981	103	8	23	41	14	2	29
982	147	10	23	41	19	2	13
983	677	36	20	41	5	2	9
984	618	33	30	41	1	2	27
985	564	31	15	41	27	2	25
986	180	12	6	41	13	2	24
987	670	36	9	41	13	2	26
988	662	35	30	41	23	2	26
989	604	33	9	41	10	2	11
990	337	20	8	41	8	2	23
991	408	23	15	41	5	2	13
992	332	20	0	41	30	2	13
993	70	7	6	41	17	2	4
994	628	34	12	41	31	2	29
995	340	20	12	41	6	2	13
996	537	30	8	41	1	2	3
997	242	15	30	41	3	2	5
998	83	7	26	41	3	2	6
999	96	8	12	41	20	2	23
1000	545	30	20	41	1	2	8
1001	141	10	14	41	28	2	8
1002	509	28	32	41	9	2	5
1003	438	24	27	41	30	2	6
1004	529	29	29	41	13	2	6
1005	39	5	26	41	27	2	24
1006	168	11	21	41	23	2	25
1007	565	31	17	41	31	2	29
1008	364	21	15	41	9	2	26
1009	20	4	30	41	10	2	22
1010	682	36	27	41	18	2	6
1011	334	20	3	41	27	2	30
1012	639	34	29	41	30	2	23
1013	665	36	2	41	9	2	3
1014	259	16	23	41	8	2	18
1015	201	13	5	41	12	2	3
1016	396	22	30	41	22	2	8
1017	326	19	24	41	2	2	13
1018	593	32	26	41	9	2	7
1019	59	6	23	41	21	2	17
1020	248	16	6	41	11	2	4
1021	636	34	24	41	18	2	25
1022	596	32	30	41	2	2	2
1023	197	12	32	41	14	2	15
1024	33	5	17	41	6	2	11
1025	349	20	26	41	22	2	12
1026	55	6	17	41	10	2	11
1027	301	18	20	41	19	2	3
1028	219	13	32	41	31	2	16
1029	625	34	8	41	15	2	4
1030	192	12	24	41	30	2	0
1031	603	33	8	41	10	2	16
1032	538	30	9	41	3	2	29
1033	599	33	2	41	5	2	6
1034	355	21	2	41	2	2	28
1035	695	37	14	41	17	2	1
1036	650	35	12	41	8	2	16
1037	482	27	24	41	3	2	11
1038	214	13	24	41	5	2	18
1039	187	12	17	41	26	2	22
1040	233	15	17	41	29	2	6
1041	294	18	9	41	9	2	10
1042	297	18	14	41	29	2	29
1043	474	27	12	41	20	2	11
1044	162	11	12	41	23	2	10
1045	621	34	2	41	13	2	5
1046	451	25	14	41	19	2	22
1047	309	18	32	41	19	2	0
1048	578	32	3	41	7	2	28
1049	317	19	11	41	17	2	18
1050	91	8	5	41	5	2	5
1051	622	34	3	41	18	2	14
1052	544	30	18	41	24	2	5
1053	385	22	14	41	18	2	27
1054	376	22	0	41	8	2	0
1055	166	11	18	41	23	2	27
1056	95	8	11	41	24	2	13
1057	632	34	18	41	24	2	13
1058	391	22	23	41	17	2	26
1059	132	10	0	41	5	2	2
1060	380	22	6	41	25	2	27
1061	250	16	9	41	28	2	13
1062	562	31	12	41	18	2	24
1063	16	4	24	41	6	2	1
1064	417	23	29	41	21	2	12
1065	205	13	11	41	11	2	4
1066	67	7	2	41	30	2	12
1067	711	39	0	41	1	2	22
1068	667	36	5	41	29	2	20
1069	697	37	17	41	20	2	12
1070	610	33	18	41	18	2	7
1071	136	10	6	41	20	2	10
1072	304	18	24	41	17	2	1
1073	432	24	18	41	16	2	21
1074	323	19	20	41	30	2	23
1075	514	29	6	41	7	2	23
1076	587	32	17	41	22	2	29
1077	710	38	32	41	17	2	6
1078	493	28	8	41	1	2	19
1079	675	36	17	41	18	2	15
1080	252	16	12	41	6	2	27
1081	155	11	2	41	29	2	30
1082	87	7	32	41	23	2	25
1083	392	22	24	41	23	2	21
1084	56	6	18	41	18	2	27
1085	261	16	26	41	29	2	23
1086	194	12	27	41	14	2	27
1087	387	22	17	41	17	2	4
1088	500	28	18	41	21	2	23
1089	293	18	8	41	27	2	12
1090	351	20	29	41	5	2	23
1091	100	8	18	41	29	2	21
1092	258	16	21	41	2	2	3
1093	269	17	5	41	27	2	15
1094	477	27	17	41	6	2	11
1095	104	8	24	41	25	2	7
1096	354	21	0	41	19	2	3
1097	595	32	29	41	17	2	28
1098	450	25	12	41	29	2	8
1099	241	15	29	41	20	2	4
1100	456	25	21	41	18	2	8
1101	681	36	26	41	12	2	23
1102	223	15	2	41	8	2	24
1103	645	35	5	41	25	2	6
1104	6	4	9	41	21	2	24
1105	506	28	27	41	27	2	1
1106	44	6	0	41	10	2	3
1107	352	20	30	41	21	2	24
1108	492	28	6	41	24	2	25
1109	589	32	20	41	22	2	3
1110	484	27	27	41	26	2	18
1111	685	36	32	41	23	2	24
1112	283	17	26	41	29	2	21
1113	266	17	0	41	22	2	18
1114	655	35	20	41	29	2	18
1115	237	15	23	41	14	2	6
1116	23	5	2	41	10	2	28
1117	449	25	11	41	31	2	9
1118	491	28	5	41	15	2	19
1119	566	31	18	41	29	2	5
1120	315	19	8	41	25	2	8
1121	609	33	17	41	21	2	3
1122	705	37	29	41	31	2	18
1123	226	15	6	41	9	2	1
1124	227	15	8	41	24	2	0
1125	26	5	6	41	1	2	11
1126	303	18	23	41	28	2	12
1127	66	7	0	41	27	2	8
1128	623	34	5	41	22	2	16
1129	526	29	24	41	5	2	22
1130	431	24	17	41	16	2	19
1131	663	35	32	41	21	2	25
1132	24	5	3	41	12	2	15
1133	468	27	3	41	19	2	21
1134	411	23	20	41	21	2	3
1135	462	25	30	41	18	2	23
1136	624	34	6	41	12	2	17
1137	658	35	24	41	13	2	25
1138	90	8	3	41	16	2	23
1139	328	19	27	41	5	2	24
1140	600	33	3	41	1	2	14
1141	169	11	23	41	27	2	19
1142	698	37	18	41	13	2	23
1143	48	6	6	41	6	2	17
1144	485	27	29	41	17	2	3
1145	679	36	23	41	27	2	13
1146	4	4	6	41	13	2	17
1147	102	8	21	41	6	2	26
1148	216	13	27	41	9	2	9
1149	668	36	6	41	8	2	11
1150	307	18	29	41	12	2	5
1151	368	21	21	41	27	2	10
1152	461	25	29	41	10	2	2
1153	221	14	32	41	27	2	29
1154	60	6	24	41	3	2	0
1155	128	9	27	41	18	2	13
1156	606	33	12	41	3	2	5
1157	569	31	23	41	6	2	26
1158	36	5	21	41	17	2	22
1159	200	13	3	41	25	2	25
1160	360	21	9	41	25	2	21
1161	150	10	27	41	5	2	13
1162	469	27	5	41	6	2	5
1163	433	24	20	41	26	2	9
1164	109	8	32	41	19	2	18
1165	572	31	27	41	11	2	24
1166	507	28	29	41	9	2	14
1167	671	36	11	41	3	2	2
1168	127	9	26	41	28	2	6
1169	305	18	26	41	4	2	29
1170	634	34	21	41	4	2	0
1171	170	11	24	41	13	2	9
1172	488	28	0	41	25	2	29
1173	206	13	12	41	17	2	23
1174	121	9	17	41	7	2	22
1175	646	35	6	41	11	2	16
1176	79	7	20	41	3	2	16
1177	696	37	15	41	7	2	8
1178	185	12	14	41	1	2	8
1179	467	27	2	41	28	2	20
1180	379	22	5	41	7	2	4
1181	402	23	6	41	23	2	14
1182	282	17	24	41	18	2	24
1183	38	5	24	41	24	2	9
1184	320	19	15	41	2	2	18
1185	586	32	15	41	22	2	8
1186	369	21	23	41	7	2	30
1187	298	18	15	41	4	2	0
1188	542	30	15	41	28	2	6
1189	703	37	26	41	12	2	1
1190	195	12	29	41	8	2	20
1191	405	23	11	41	4	2	0
1192	363	21	14	41	27	2	4
1193	178	12	3	41	6	2	18
1194	439	24	29	41	4	2	12
1195	394	22	27	41	22	2	30
1196	583	32	11	41	15	2	23
1197	69	7	5	41	9	2	3
1198	647	35	8	41	7	2	7
1199	273	17	11	41	12	2	14
1200	680	36	24	41	16	2	11
1201	126	9	24	41	18	2	3
1202	367	21	20	41	22	2	4
1203	125	9	23	41	23	2	15
1204	626	34	9	41	13	2	9
1205	654	35	18	41	25	2	11
1206	263	16	29	41	16	2	20
1207	638	34	27	41	1	2	14
1208	225	15	5	41	30	2	19
1209	64	6	30	41	8	2	2
1210	335	20	5	41	8	2	20
1211	182	12	9	41	1	2	15
1212	322	19	18	41	10	2	18
1213	414	23	24	41	10	2	30
1214	289	18	2	41	26	2	21
1215	108	8	30	41	6	2	10
1216	107	8	29	41	28	2	4
1217	249	16	8	41	28	2	1
1218	17	4	26	41	28	2	26
1219	643	35	2	41	31	2	13
1220	641	34	32	41	23	2	10
1221	620	34	0	41	24	2	14
1222	524	29	21	41	15	2	26
1223	27	5	8	41	23	2	0
1224	292	18	6	41	26	2	27
1225	251	16	11	41	11	2	27
1226	676	36	18	41	4	2	30
1227	440	24	30	41	26	2	5
1228	523	29	20	41	28	2	25
1229	581	32	8	41	7	2	1
1230	279	17	20	41	12	2	9
1231	97	8	14	41	30	2	2
1232	539	30	11	41	20	2	8
1233	633	34	20	41	22	2	2
1234	117	9	11	41	12	2	8
1235	557	31	5	41	31	2	15
1236	229	15	11	41	24	2	1
1237	497	28	14	41	8	2	28
1238	193	12	26	41	25	2	0
1239	465	26	32	41	9	2	1
1240	457	25	23	41	17	2	22
1241	527	29	26	41	14	2	20
1242	81	7	23	41	16	2	14
1243	154	11	0	41	17	2	27
1244	25	5	5	41	9	2	7
1245	521	29	17	41	15	2	29
1246	143	10	17	41	9	2	25
1247	300	18	18	41	18	2	18
1248	693	37	11	41	29	2	2
1249	244	16	0	41	7	2	29
1250	423	24	5	41	31	2	4
1251	243	15	32	41	9	2	4
1252	61	6	26	41	18	2	4
1253	49	6	8	41	3	2	15
1254	496	28	12	41	20	2	27
1255	466	27	0	41	10	2	23
1256	555	31	2	41	9	2	15
1257	235	15	20	41	10	2	9
1258	58	6	21	41	10	2	17
1259	617	33	29	41	19	2	30
1260	47	6	5	41	16	2	4
1261	377	22	2	41	25	2	29
1262	410	23	18	41	7	2	15
1263	519	29	14	41	26	2	27
1264	159	11	8	41	27	2	15
1265	505	28	26	41	9	2	2
1266	345	20	20	41	20	2	27
1267	285	17	29	41	12	2	24
1268	699	37	20	41	10	2	19
1269	534	30	3	41	27	2	20
1270	145	10	20	41	3	2	26
1271	119	9	14	41	28	2	12
1272	371	21	26	41	6	2	0
1273	476	27	15	41	2	2	15
1274	615	33	26	41	21	2	1
1275	139	10	11	41	6	2	1
1276	191	12	23	41	13	2	3
1277	464	26	0	41	24	2	26
1278	238	15	24	41	6	2	25
1279	616	33	27	41	18	2	9
1280	274	17	12	41	20	2	15
1281	687	37	2	41	27	2	23
1282	597	32	32	41	14	2	25
1283	204	13	9	41	28	2	26
1284	42	5	30	41	10	2	27
1285	373	21	29	41	16	2	1
1286	217	13	29	41	6	2	12
1287	688	37	3	41	29	2	28
1288	164	11	15	41	31	2	29
1289	554	31	0	41	29	2	28
1290	487	27	32	41	4	2	16
1291	546	30	21	41	30	2	3
1292	473	27	11	41	22	2	11
1293	46	6	3	41	21	2	15
1294	161	11	11	41	17	2	21
1295	190	12	21	41	12	2	18
1296	454	25	18	41	28	2	30
1297	34	5	18	41	6	2	29
1298	701	37	23	41	8	2	21
1299	530	29	30	41	4	2	0
1300	702	37	24	41	28	2	25
1301	486	27	30	41	15	2	26
1302	106	8	27	41	20	2	23
1303	708	38	0	41	19	2	19
1304	213	13	23	41	13	2	12
1305	110	9	0	41	14	2	25
1306	403	23	8	41	13	2	7
1307	327	19	26	41	2	2	30
1308	422	24	3	41	28	2	9
1309	346	20	21	41	5	2	5
1310	510	29	0	41	26	2	0
1311	98	8	15	41	22	2	13
1312	518	29	12	41	10	2	13
1313	370	21	24	41	23	2	27
1314	576	32	0	41	18	2	25
1315	489	28	2	41	8	2	10
1316	333	20	2	41	19	2	22
1317	290	18	3	41	11	2	6
1318	343	20	17	41	8	2	20
1319	35	5	20	41	5	2	17
1320	71	7	8	41	2	2	4
1321	10	4	15	41	30	2	6
1322	287	17	32	41	9	2	21
1323	278	17	18	41	15	2	16
1324	224	15	3	41	9	2	29
1325	570	31	24	41	12	2	3
1326	131	9	32	41	20	2	18
1327	331	19	32	41	23	2	7
1328	330	19	30	41	8	2	22
1329	113	9	5	41	31	2	12
1330	77	7	17	41	20	2	3
1331	3	4	5	41	22	2	17
1332	265	16	32	41	29	2	23
1333	475	27	14	41	11	2	11
1334	551	30	29	41	28	2	22
1335	652	35	15	41	12	2	22
1336	202	13	6	41	9	2	0
1337	93	8	8	41	8	2	2
1338	15	4	23	41	29	2	9
1339	640	34	30	41	18	2	21
1340	580	32	6	41	23	2	15
1341	105	8	26	41	13	2	19
1342	567	31	20	41	15	2	3
1343	592	32	24	41	27	2	23
1344	612	33	21	41	2	2	27
1345	653	35	17	41	9	2	17
1346	329	19	29	41	10	2	9
1347	174	11	30	41	17	2	9
1348	409	23	17	41	9	2	30
1349	281	17	23	41	1	2	1
1350	215	13	26	41	25	2	8
1351	324	19	21	41	18	2	18
1352	211	13	20	41	18	2	24
1353	556	31	3	41	25	2	8
1354	561	31	11	41	7	2	3
1355	443	25	2	41	17	2	27
1356	356	21	3	41	9	2	21
1357	302	18	21	41	10	2	29
1358	631	34	17	41	28	2	17
1359	28	5	9	41	8	2	4
1360	85	7	29	41	5	2	23
1361	157	11	5	41	8	2	30
1362	163	11	14	41	10	2	16
1363	86	7	30	41	4	2	9
1364	502	28	21	41	17	2	0
1365	120	9	15	41	22	2	0
1366	579	32	5	41	1	2	20
1367	220	14	0	41	16	2	8
1368	7	4	11	41	2	2	8
1369	447	25	8	41	22	2	17
1370	118	9	12	41	16	2	8
1371	605	33	11	41	29	2	5
1372	656	35	21	41	23	2	22
1373	236	15	21	41	14	2	24
1374	160	11	9	41	19	2	15
1375	361	21	11	41	6	2	25
1376	517	29	11	41	10	2	27
1377	384	22	12	41	2	2	12
1378	78	7	18	41	14	2	24
1379	437	24	26	41	27	2	11
1380	156	11	3	41	23	2	29
1381	37	5	23	41	6	2	0
1382	452	25	15	41	22	2	11
1383	342	20	15	41	25	2	22
1384	68	7	3	41	19	2	7
1385	552	30	30	41	4	2	16
1386	336	20	6	41	3	2	12
1387	707	37	32	41	7	2	26
1388	268	17	3	41	26	2	21
1389	480	27	21	41	20	2	16
1390	598	33	0	41	28	2	3
1391	260	16	24	41	29	2	15
1392	181	12	8	41	7	2	11
1393	386	22	15	41	27	2	17
1394	478	27	18	41	9	2	27
1395	413	23	23	41	25	2	27
1396	428	24	12	41	22	2	13
1397	80	7	21	41	7	2	1
1398	99	8	17	41	2	2	28
1399	9	4	14	41	16	2	22
1400	694	37	12	41	29	2	10
1401	427	24	11	41	16	2	26
1402	255	16	17	41	4	2	11
1403	316	19	9	41	15	2	6
1404	512	29	3	41	10	2	3
1405	65	6	32	41	31	2	29
1406	644	35	3	41	28	2	19
1407	590	32	21	41	24	2	21
1408	700	37	21	41	3	2	22
1409	479	27	20	41	19	2	11
1410	709	38	30	41	23	2	23
1411	21	4	32	41	16	2	12
1412	173	11	29	41	16	2	18
1413	483	27	26	41	7	2	21
1414	31	5	14	41	26	2	28
1415	689	37	5	41	14	2	26
1416	234	15	18	41	18	2	1
1417	503	28	23	41	5	2	4
1418	548	30	24	41	11	2	4
1419	208	13	15	41	29	2	21
1420	184	12	12	41	21	2	21
1421	574	31	30	41	21	2	0
1422	101	8	20	41	6	2	9
1423	362	21	12	41	19	2	12
1424	295	18	11	41	20	2	18
1425	339	20	11	41	8	2	17
1426	547	30	23	41	27	2	2
1427	515	29	8	41	11	2	8
1428	526	29	24	41	16	2	23
1429	280	17	21	41	18	2	5
1430	458	25	24	41	28	2	0
1431	297	18	14	41	6	2	6
1432	397	22	32	41	17	2	20
1433	539	30	11	41	3	2	26
1434	405	23	11	41	12	2	21
1435	587	32	17	41	25	2	29
1436	626	34	9	41	14	2	10
1437	223	15	2	41	27	2	21
1438	509	28	32	41	23	2	29
1439	137	10	8	41	9	2	8
1440	119	9	14	41	10	2	24
1441	142	10	15	41	14	2	24
1442	50	6	9	41	13	2	21
1443	570	31	24	41	25	2	29
1444	467	27	2	41	11	2	11
1445	139	10	11	41	3	2	11
1446	36	5	21	41	12	2	0
1447	584	32	12	41	3	2	23
1448	234	15	18	41	31	2	30
1449	354	21	0	41	18	2	15
1450	697	37	17	41	4	2	13
1451	706	37	30	41	24	2	15
1452	335	20	5	41	9	2	20
1453	386	22	15	41	30	2	22
1454	159	11	8	41	20	2	15
1455	158	11	6	41	15	2	6
1456	521	29	17	41	24	2	13
1457	210	13	18	41	1	2	7
1458	25	5	5	41	28	2	20
1459	152	10	30	41	25	2	4
1460	402	23	6	41	5	2	8
1461	654	35	18	41	4	2	25
1462	247	16	5	41	21	2	12
1463	337	20	8	41	10	2	17
1464	630	34	15	41	5	2	13
1465	418	23	30	41	2	2	26
1466	299	18	17	41	23	2	8
1467	353	20	32	41	14	2	7
1468	650	35	12	41	1	2	14
1469	651	35	14	41	9	2	5
1470	22	5	0	41	30	2	11
1471	196	12	30	41	12	2	4
1472	89	8	2	41	29	2	9
1473	478	27	18	41	10	2	3
1474	433	24	20	41	21	2	6
1475	414	23	24	41	19	2	19
1476	233	15	17	41	30	2	16
1477	78	7	18	41	23	2	3
1478	157	11	5	41	24	2	30
1479	284	17	27	41	23	2	22
1480	663	35	32	41	28	2	13
1481	693	37	11	41	15	2	17
1482	101	8	20	41	29	2	17
1483	378	22	3	41	27	2	18
1484	701	37	23	41	21	2	26
1485	120	9	15	41	6	2	6
1486	339	20	11	41	12	2	3
1487	365	21	17	41	16	2	20
1488	505	28	26	41	8	2	26
1489	682	36	27	41	14	2	6
1490	221	14	32	41	14	2	26
1491	667	36	5	41	27	2	13
1492	147	10	23	41	26	2	30
1493	545	30	20	41	15	2	19
1494	389	22	20	41	13	2	24
1495	229	15	11	41	4	2	9
1496	134	10	3	41	9	2	26
1497	451	25	14	41	3	2	1
1498	482	27	24	41	2	2	6
1499	124	9	21	41	28	2	30
1500	314	19	6	41	25	2	20
1501	35	5	20	41	18	2	15
1502	694	37	12	41	31	2	14
1503	689	37	5	41	23	2	7
1504	5	4	8	41	5	2	28
1505	522	29	18	41	11	2	28
1506	227	15	8	41	20	2	13
1507	254	16	15	41	29	2	25
1508	687	37	2	41	9	2	15
1509	343	20	17	41	5	2	4
1510	311	19	2	41	19	2	29
1511	600	33	3	41	14	2	15
1512	454	25	18	41	5	2	16
1513	188	12	18	41	28	2	6
1514	532	30	0	41	21	2	25
1515	557	31	5	41	7	2	11
1516	29	5	11	41	21	2	19
1517	643	35	2	41	27	2	11
1518	372	21	27	41	29	2	22
1519	575	31	32	41	10	2	0
1520	257	16	20	41	18	2	6
1521	264	16	30	41	30	2	22
1522	64	6	30	41	3	2	26
1523	170	11	24	41	24	2	2
1524	121	9	17	41	1	2	25
1525	519	29	14	41	1	2	25
1526	499	28	17	41	11	2	12
1527	258	16	21	41	11	2	14
1528	426	24	9	41	12	2	29
1529	380	22	6	41	5	2	3
1530	376	22	0	41	9	2	6
1531	190	12	21	41	7	2	1
1532	291	18	5	41	21	2	18
1533	683	36	29	41	15	2	19
1534	62	6	27	41	16	2	29
1535	260	16	24	41	25	2	23
1536	27	5	8	41	6	2	28
1537	470	27	6	41	6	2	3
1538	83	7	26	41	1	2	1
1539	115	9	8	41	5	2	24
1540	118	9	12	41	8	2	29
1541	163	11	14	41	1	2	12
1542	481	27	23	41	18	2	26
1543	182	12	9	41	4	2	6
1544	82	7	24	41	4	2	25
1545	357	21	5	41	25	2	26
1546	518	29	12	41	10	2	9
1547	104	8	24	41	10	2	8
1548	492	28	6	41	3	2	2
1549	490	28	3	41	10	2	5
1550	252	16	12	41	24	2	24
1551	355	21	2	41	16	2	17
1552	560	31	9	41	19	2	22
1553	468	27	3	41	14	2	18
1554	512	29	3	41	10	2	25
1555	427	24	11	41	1	2	30
1556	21	4	32	41	26	2	30
1557	156	11	3	41	25	2	1
1558	275	17	14	41	24	2	22
1559	538	30	9	41	29	2	6
1560	420	24	0	41	30	2	27
1561	690	37	6	41	25	2	3
1562	622	34	3	41	7	2	19
1563	305	18	26	41	14	2	1
1564	294	18	9	41	1	2	17
1565	457	25	23	41	28	2	17
1566	448	25	9	41	28	2	19
1567	704	37	27	41	6	2	24
1568	100	8	18	41	27	2	16
1569	702	37	24	41	27	2	8
1570	428	24	12	41	15	2	21
1571	638	34	27	41	15	2	8
1572	103	8	23	41	27	2	5
1573	471	27	8	41	12	2	24
1574	192	12	24	41	6	2	21
1575	640	34	30	41	26	2	21
1576	95	8	11	41	25	2	21
1577	434	24	21	41	25	2	25
1578	673	36	14	41	26	2	19
1579	138	10	9	41	15	2	23
1580	2	4	3	41	24	2	1
1581	684	36	30	41	13	2	2
1582	525	29	23	41	19	2	26
1583	388	22	18	41	24	2	30
1584	206	13	12	41	3	2	24
1585	77	7	17	41	15	2	6
1586	24	5	3	41	14	2	4
1587	641	34	32	41	19	2	15
1588	38	5	24	41	24	2	1
1589	125	9	23	41	30	2	10
1590	542	30	15	41	3	2	5
1591	81	7	23	41	20	2	30
1592	583	32	11	41	28	2	19
1593	491	28	5	41	1	2	22
1594	203	13	8	41	16	2	3
1595	445	25	5	41	20	2	7
1596	211	13	20	41	22	2	7
1597	239	15	26	41	7	2	8
1598	644	35	3	41	26	2	2
1599	666	36	3	41	4	2	30
1600	496	28	12	41	2	2	7
1601	621	34	2	41	27	2	1
1602	431	24	17	41	2	2	4
1603	59	6	23	41	17	2	30
1604	652	35	15	41	1	2	14
1605	171	11	26	41	19	2	2
1606	204	13	9	41	17	2	2
1607	601	33	5	41	21	2	0
1608	232	15	15	41	16	2	26
1609	287	17	32	41	13	2	18
1610	633	34	20	41	7	2	28
1611	219	13	32	41	20	2	23
1612	189	12	20	41	29	2	24
1613	300	18	18	41	24	2	4
1614	367	21	20	41	11	2	3
1615	268	17	3	41	27	2	21
1616	93	8	8	41	10	2	7
1617	341	20	14	41	5	2	29
1618	0	4	0	41	26	2	10
1619	423	24	5	41	19	2	13
1620	657	35	23	41	28	2	21
1621	304	18	24	41	22	2	28
1622	498	28	15	41	27	2	13
1623	262	16	27	41	27	2	6
1624	573	31	29	41	2	2	13
1625	316	19	9	41	25	2	12
1626	432	24	18	41	8	2	22
1627	106	8	27	41	17	2	27
1628	536	30	6	41	14	2	18
1629	222	15	0	41	29	2	1
1630	329	19	29	41	13	2	5
1631	696	37	15	41	28	2	27
1632	34	5	18	41	12	2	19
1633	321	19	17	41	10	2	23
1634	390	22	21	41	11	2	7
1635	555	31	2	41	3	2	19
1636	66	7	0	41	22	2	21
1637	707	37	32	41	13	2	3
1638	662	35	30	41	27	2	27
1639	14	4	21	41	31	2	27
1640	44	6	0	41	11	2	22
1641	197	12	32	41	11	2	21
1642	453	25	17	41	10	2	6
1643	648	35	9	41	17	2	26
1644	605	33	11	41	31	2	28
1645	699	37	20	41	23	2	9
1646	449	25	11	41	17	2	6
1647	540	30	12	41	7	2	6
1648	46	6	3	41	18	2	18
1649	91	8	5	41	30	2	3
1650	406	23	12	41	15	2	3
1651	384	22	12	41	28	2	18
1652	207	13	14	41	15	2	29
1653	116	9	9	41	12	2	28
1654	669	36	8	41	23	2	29
1655	214	13	24	41	4	2	13
1656	581	32	8	41	20	2	18
1657	403	23	8	41	8	2	7
1658	686	37	0	41	11	2	15
1659	664	36	0	41	20	2	10
1660	278	17	18	41	11	2	16
1661	635	34	23	41	26	2	10
1662	241	15	29	41	17	2	20
1663	469	27	5	41	21	2	13
1664	65	6	32	41	29	2	8
1665	43	5	32	41	10	2	28
1666	607	33	14	41	12	2	15
1667	409	23	17	41	21	2	17
1668	73	7	11	41	18	2	13
1669	508	28	30	41	24	2	4
1670	148	10	24	41	16	2	18
1671	37	5	23	41	28	2	20
1672	217	13	29	41	4	2	6
1673	497	28	14	41	22	2	14
1674	69	7	5	41	20	2	13
1675	439	24	29	41	8	2	20
1676	13	4	20	41	25	2	8
1677	128	9	27	41	12	2	14
1678	668	36	6	41	20	2	28
1679	4	4	6	41	30	2	0
1680	181	12	8	41	22	2	16
1681	613	33	23	41	30	2	2
1682	531	29	32	41	7	2	19
1683	625	34	8	41	7	2	21
1684	665	36	2	41	14	2	5
1685	381	22	8	41	24	2	16
1686	90	8	3	41	27	2	17
1687	447	25	8	41	25	2	22
1688	419	23	32	41	29	2	28
1689	503	28	23	41	14	2	15
1690	425	24	8	41	14	2	2
1691	330	19	30	41	14	2	24
1692	317	19	11	41	26	2	12
1693	256	16	18	41	16	2	24
1694	318	19	12	41	9	2	1
1695	523	29	20	41	10	2	20
1696	436	24	24	41	12	2	1
1697	460	25	27	41	20	2	15
