task_id	pallet_id	pallet_x	pallet_y	station_x	station_y	reload_x	reload_y
870	157	11	15	41	6	2	22
871	460	25	29	41	20	2	6
872	212	14	3	41	14	2	13
873	609	33	0	41	17	2	15
874	467	26	8	41	22	2	1
875	118	9	20	41	13	2	5
876	223	14	20	41	16	2	13
877	252	16	0	41	25	2	22
878	79	7	24	41	28	2	26
879	463	26	2	41	28	2	26
880	60	6	27	41	3	2	9
881	276	17	5	41	10	2	14
882	742	39	11	41	4	2	13
883	352	20	24	41	3	2	6
884	2	4	3	41	9	2	5
885	681	36	14	41	14	2	26
886	606	32	27	41	30	2	29
887	72	7	14	41	25	2	18
888	7	4	11	41	25	2	22
889	272	16	31	41	2	2	8
890	485	27	3	41	27	2	11
891	685	36	20	41	4	2	1
892	303	18	14	41	4	2	7
893	216	14	9	41	5	2	25
894	599	32	17	41	9	2	24
895	210	14	0	41	14	2	23
896	541	29	24	41	14	2	26
897	361	21	6	41	23	2	27
898	653	35	3	41	14	2	2
899	508	28	6	41	22	2	13
900	294	18	0	41	30	2	18
901	675	36	5	41	14	2	4
902	184	12	24	41	10	2	0
903	692	36	31	41	28	2	26
904	734	38	31	41	26	2	12
905	706	37	20	41	25	2	12
906	518	28	21	41	27	2	22
907	369	21	18	41	27	2	9
908	503	27	31	41	12	2	7
909	743	39	12	41	24	2	4
910	490	27	11	41	14	2	29
911	559	30	20	41	14	2	16
912	299	18	8	41	5	2	29
913	375	21	27	41	6	2	13
914	751	39	24	41	1	2	3
915	647	34	26	41	3	2	5
916	372	21	23	41	3	2	6
917	720	38	9	41	20	2	23
918	621	33	18	41	1	2	8
919	524	28	31	41	28	2	8
920	64	7	2	41	9	2	5
921	736	39	2	41	30	2	6
922	315	19	0	41	13	2	6
923	100	8	24	41	27	2	24
924	323	19	12	41	23	2	25
925	356	20	31	41	30	2	8
926	36	5	23	41	27	2	9
927	129	10	5	41	23	2	17
928	176	12	12	41	7	2	26
929	207	13	27	41	30	2	23
930	246	15	23	41	9	2	3
931	483	27	0	41	8	2	18
932	337	20	2	41	12	2	3
933	296	18	3	41	22	2	8
934	459	25	27	41	2	2	13
935	420	24	0	41	9	2	7
936	545	29	31	41	21	2	17
937	604	32	24	41	11	2	4
938	555	30	14	41	18	2	25
939	188	12	31	41	2	2	2
940	138	10	18	41	14	2	15
941	498	27	23	41	6	2	11
942	509	28	8	41	22	2	12
943	321	19	9	41	10	2	11
944	5	4	8	41	19	2	3
945	206	13	26	41	17	2	14
946	733	38	29	41	5	2	29
947	99	8	23	41	1	2	9
948	230	14	31	41	17	2	2
949	576	31	14	41	30	2	4
950	412	23	20	41	7	2	1
951	633	34	5	41	29	2	16
952	183	12	23	41	2	2	7
953	688	36	24	41	17	2	2
954	749	39	21	41	12	2	4
955	595	32	11	41	19	2	25
956	135	10	14	41	23	2	28
957	282	17	14	41	7	2	8
958	130	10	6	41	11	2	28
959	642	34	18	41	30	2	19
960	149	11	3	41	12	2	22
961	450	25	14	41	11	2	12
962	360	21	5	41	6	2	18
963	422	24	3	41	23	2	18
964	456	25	23	41	1	2	6
965	645	34	23	41	29	2	16
966	27	5	9	41	19	2	4
967	21	5	0	41	6	2	17
968	84	8	0	41	15	2	23
969	693	37	0	41	6	2	17
970	661	35	15	41	28	2	7
971	426	24	9	41	1	2	22
972	156	11	14	41	28	2	23
973	540	29	23	41	14	2	23
974	553	30	11	41	14	2	16
975	104	8	31	41	27	2	4
976	328	19	20	41	3	2	24
977	584	31	26	41	28	2	27
978	399	23	0	41	14	2	17
979	52	6	15	41	25	2	5
980	115	9	15	41	2	2	20
981	177	12	14	41	13	2	10
982	424	24	6	41	5	2	29
983	11	4	17	41	13	2	0
984	277	17	6	41	23	2	28
985	753	39	27	41	21	2	19
986	658	35	11	41	13	2	17
987	249	15	27	41	8	2	19
988	665	35	21	41	11	2	16
989	419	23	31	41	2	2	15
990	62	6	31	41	22	2	29
991	258	16	9	41	24	2	6
992	227	14	26	41	24	2	21
993	116	9	17	41	30	2	16
994	709	37	24	41	7	2	0
995	126	10	0	41	20	2	17
996	231	15	0	41	16	2	5
997	35	5	21	41	28	2	28
998	698	37	8	41	23	2	25
999	407	23	12	41	23	2	21
1000	573	31	9	41	18	2	27
1001	535	29	15	41	29	2	23
1002	437	24	26	41	14	2	27
1003	663	35	18	41	17	2	4
1004	398	22	31	41	21	2	23
1005	65	7	3	41	27	2	12
1006	111	9	9	41	5	2	23
1007	153	11	9	41	29	2	21
1008	370	21	20	41	2	2	3
1009	306	18	18	41	27	2	15
1010	131	10	8	41	6	2	11
1011	378	22	0	41	25	2	7
1012	85	8	2	41	19	2	3
1013	335	19	31	41	17	2	28
1014	250	15	29	41	29	2	8
1015	12	4	18	41	20	2	4
1016	491	27	12	41	18	2	8
1017	679	36	11	41	12	2	23
1018	192	13	5	41	8	2	24
1019	19	4	29	41	25	2	6
1020	652	35	2	41	21	2	24
1021	307	18	20	41	27	2	1
1022	601	32	20	41	10	2	3
1023	327	19	18	41	21	2	24
1024	18	4	27	41	24	2	25
1025	582	31	23	41	22	2	3
1026	308	18	21	41	26	2	18
1027	602	32	21	41	23	2	24
1028	603	32	23	41	29	2	21
1029	354	20	27	41	22	2	18
1030	340	20	6	41	29	2	18
1031	402	23	5	41	14	2	6
1032	488	27	8	41	10	2	28
1033	26	5	8	41	10	2	14
1034	234	15	5	41	20	2	28
1035	659	35	12	41	6	2	24
1036	280	17	11	41	9	2	20
1037	552	30	9	41	4	2	18
1038	430	24	15	41	9	2	1
1039	619	33	15	41	24	2	0
1040	384	22	9	41	1	2	11
1041	22	5	2	41	28	2	12
1042	577	31	15	41	27	2	8
1043	205	13	24	41	22	2	16
1044	29	5	12	41	5	2	22
1045	376	21	29	41	16	2	19
1046	290	17	26	41	21	2	25
1047	90	8	9	41	12	2	15
1048	269	16	26	41	19	2	21
1049	414	23	23	41	21	2	3
1050	614	33	8	41	18	2	23
1051	433	24	20	41	12	2	17
1052	208	13	29	41	13	2	25
1053	591	32	5	41	16	2	23
1054	271	16	29	41	5	2	24
1055	566	30	31	41	1	2	14
1056	181	12	20	41	27	2	19
1057	676	36	6	41	13	2	23
1058	69	7	9	41	6	2	17
1059	395	22	26	41	17	2	3
1060	245	15	21	41	27	2	13
1061	493	27	15	41	13	2	17
1062	428	24	12	41	6	2	26
1063	677	36	8	41	9	2	9
1064	448	25	11	41	8	2	11
1065	295	18	2	41	12	2	5
1066	381	22	5	41	27	2	10
1067	44	6	3	41	10	2	2
1068	705	37	18	41	27	2	29
1069	247	15	24	41	3	2	0
1070	462	26	0	41	18	2	13
1071	232	15	2	41	3	2	5
1072	68	7	8	41	6	2	26
1073	124	9	29	41	17	2	22
1074	648	34	27	41	25	2	25
1075	222	14	18	41	25	2	21
1076	513	28	14	41	5	2	13
1077	620	33	17	41	6	2	5
1078	560	30	21	41	26	2	9
1079	615	33	9	41	19	2	18
1080	416	23	26	41	11	2	24
1081	730	38	24	41	9	2	14
1082	635	34	8	41	3	2	2
1083	379	22	2	41	28	2	6
1084	120	9	23	41	4	2	29
1085	662	35	17	41	4	2	0
1086	478	26	24	41	13	2	9
1087	588	32	0	41	25	2	29
1088	525	29	0	41	17	2	23
1089	543	29	27	41	7	2	22
1090	650	34	31	41	11	2	16
1091	148	11	2	41	3	2	16
1092	492	27	14	41	7	2	8
1093	316	19	2	41	1	2	8
1094	656	35	8	41	28	2	20
1095	6	4	9	41	7	2	4
1096	214	14	6	41	23	2	14
1097	563	30	26	41	18	2	24
1098	392	22	21	41	24	2	9
1099	140	10	21	41	2	2	18
1100	67	7	6	41	22	2	8
1101	631	34	2	41	7	2	3
1102	388	22	15	41	1	2	27
1103	726	38	18	41	7	2	11
1104	123	9	27	41	2	2	7
1105	654	35	5	41	21	2	3
1106	136	10	15	41	1	2	26
1107	755	39	31	41	5	2	5
1108	261	16	14	41	19	2	3
1109	38	5	26	41	13	2	21
1110	95	8	17	41	15	2	23
1111	562	30	24	41	9	2	3
1112	461	25	31	41	7	2	7
1113	587	31	31	41	12	2	14
1114	298	18	6	41	16	2	11
1115	394	22	24	41	18	2	3
1116	89	8	8	41	22	2	4
1117	406	23	11	41	23	2	15
1118	240	15	14	41	13	2	9
1119	586	31	29	41	25	2	11
1120	196	13	11	41	16	2	20
1121	421	24	2	41	1	2	14
1122	523	28	29	41	30	2	19
1123	494	27	17	41	8	2	2
1124	514	28	15	41	8	2	20
1125	325	19	15	41	1	2	15
1126	144	10	27	41	10	2	18
1127	146	10	31	41	10	2	25
1128	17	4	26	41	22	2	5
1129	127	10	2	41	11	2	27
1130	236	15	8	41	5	2	27
1131	32	5	17	41	2	2	27
1132	92	8	12	41	27	2	13
1133	472	26	15	41	23	2	10
1134	623	33	21	41	24	2	14
1135	670	35	29	41	15	2	26
1136	452	25	17	41	23	2	0
1137	495	27	18	41	26	2	27
1138	165	11	27	41	11	2	27
1139	311	18	26	41	4	2	25
1140	417	23	27	41	6	2	27
1141	396	22	27	41	26	2	6
1142	275	17	3	41	2	2	11
1143	593	32	8	41	10	2	29
1144	333	19	27	41	3	2	19
1145	700	37	11	41	9	2	21
1146	355	20	29	41	3	2	11
1147	94	8	15	41	9	2	15
1148	724	38	15	41	24	2	1
1149	293	17	31	41	8	2	28
1150	45	6	5	41	25	2	0
1151	125	9	31	41	9	2	1
1152	186	12	27	41	17	2	22
1153	359	21	3	41	14	2	20
1154	387	22	14	41	16	2	14
1155	390	22	18	41	17	2	27
1156	666	35	23	41	9	2	7
1157	163	11	24	41	15	2	29
1158	270	16	27	41	9	2	25
1159	225	14	23	41	18	2	18
1160	301	18	11	41	29	2	2
1161	669	35	27	41	7	2	29
1162	678	36	9	41	5	2	8
1163	544	29	29	41	5	2	17
1164	239	15	12	41	5	2	2
1165	228	14	27	41	16	2	19
1166	283	17	15	41	28	2	9
1167	578	31	17	41	24	2	8
1168	707	37	21	41	16	2	9
1169	107	9	3	41	10	2	9
1170	40	5	29	41	18	2	18
1171	622	33	20	41	16	2	4
1172	343	20	11	41	25	2	29
1173	590	32	3	41	7	2	15
1174	431	24	17	41	26	2	27
1175	263	16	17	41	27	2	15
1176	287	17	21	41	9	2	2
1177	37	5	24	41	20	2	27
1178	471	26	14	41	12	2	24
1179	583	31	24	41	10	2	19
1180	179	12	17	41	27	2	20
1181	313	18	29	41	3	2	26
1182	682	36	15	41	28	2	12
1183	175	12	11	41	6	2	0
1184	598	32	15	41	2	2	15
1185	646	34	24	41	21	2	1
1186	610	33	2	41	6	2	1
1187	715	38	2	41	13	2	3
1188	286	17	20	41	24	2	26
1189	16	4	24	41	6	2	25
1190	664	35	20	41	18	2	9
1191	220	14	15	41	20	2	15
1192	350	20	21	41	27	2	23
1193	41	5	31	41	14	2	25
1194	347	20	17	41	28	2	26
1195	189	13	0	41	10	2	27
1196	195	13	9	41	16	2	1
1197	520	28	24	41	6	2	12
1198	30	5	14	41	29	2	28
1199	380	22	3	41	30	2	28
1200	687	36	23	41	29	2	3
1201	368	21	17	41	17	2	29
1202	721	38	11	41	4	2	21
1203	317	19	3	41	12	2	20
1204	489	27	9	41	16	2	16
1205	103	8	29	41	22	2	11
1206	484	27	2	41	19	2	27
1207	147	11	0	41	6	2	29
1208	98	8	21	41	8	2	21
1209	3	4	5	41	4	2	0
1210	291	17	27	41	28	2	25
1211	748	39	20	41	15	2	26
1212	725	38	17	41	20	2	23
1213	632	34	3	41	19	2	19
1214	166	11	29	41	13	2	12
1215	86	8	3	41	14	2	25
1216	481	26	29	41	13	2	7
1217	91	8	11	41	2	2	27
1218	477	26	23	41	10	2	4
1219	701	37	12	41	6	2	25
1220	401	23	3	41	1	2	21
1221	70	7	11	41	14	2	9
1222	105	9	0	41	14	2	22
1223	367	21	15	41	28	2	17
1224	346	20	15	41	26	2	7
1225	4	4	6	41	11	2	18
1226	93	8	14	41	23	2	10
1227	607	32	29	41	7	2	7
1228	550	30	6	41	21	2	4
1229	83	7	31	41	18	2	1
1230	641	34	17	41	5	2	29
1231	445	25	6	41	7	2	8
1232	415	23	24	41	22	2	14
1233	695	37	3	41	17	2	8
1234	141	10	23	41	30	2	11
1235	353	20	26	41	4	2	19
1236	630	34	0	41	19	2	22
1237	747	39	18	41	8	2	7
1238	704	37	17	41	23	2	12
1239	344	20	12	41	20	2	3
1240	551	30	8	41	22	2	17
1241	39	5	27	41	29	2	23
1242	168	12	0	41	11	2	11
1243	722	38	12	41	28	2	22
1244	221	14	17	41	12	2	22
1245	20	4	31	41	9	2	0
1246	668	35	26	41	8	2	2
1247	507	28	5	41	29	2	9
1248	211	14	2	41	18	2	21
1249	569	31	3	41	23	2	15
1250	78	7	23	41	13	2	19
1251	259	16	11	41	15	2	3
1252	201	13	18	41	27	2	23
1253	750	39	23	41	2	2	27
1254	502	27	29	41	9	2	17
1255	737	39	3	41	10	2	9
1256	596	32	12	41	17	2	9
1257	23	5	3	41	9	2	0
1258	581	31	21	41	2	2	24
1259	59	6	26	41	9	2	17
1260	248	15	26	41	19	2	17
1261	281	17	12	41	25	2	24
1262	349	20	20	41	9	2	6
1263	132	10	9	41	4	2	16
1264	197	13	12	41	28	2	8
1265	314	18	31	41	22	2	9
1266	382	22	6	41	30	2	27
1267	66	7	5	41	18	2	7
1268	542	29	26	41	5	2	4
1269	754	39	29	41	24	2	7
1270	438	24	27	41	10	2	16
1271	746	39	17	41	4	2	9
1272	385	22	11	41	17	2	0
1273	529	29	6	41	22	2	0
1274	735	39	0	41	1	2	20
1275	194	13	8	41	16	2	8
1276	717	38	5	41	2	2	8
1277	618	33	14	41	22	2	17
1278	172	12	6	41	16	2	8
1279	411	23	18	41	29	2	5
1280	429	24	14	41	23	2	22
1281	374	21	26	41	14	2	24
1282	691	36	29	41	19	2	15
1283	324	19	14	41	6	2	25
1284	318	19	5	41	10	2	27
1285	617	33	12	41	2	2	12
1286	155	11	12	41	14	2	24
1287	182	12	21	41	27	2	11
1288	241	15	15	41	23	2	29
1289	470	26	12	41	6	2	0
1290	568	31	2	41	22	2	11
1291	332	19	26	41	25	2	22
1292	741	39	9	41	19	2	7
1293	557	30	17	41	4	2	16
1294	572	31	8	41	3	2	12
1295	264	16	18	41	7	2	26
1296	616	33	11	41	26	2	21
1297	500	27	26	41	20	2	16
1298	660	35	14	41	28	2	3
1299	33	5	18	41	29	2	15
1300	592	32	6	41	7	2	11
1301	714	38	0	41	27	2	17
1302	134	10	12	41	9	2	27
1303	312	18	27	41	25	2	27
1304	203	13	21	41	22	2	13
1305	273	17	0	41	7	2	1
1306	362	21	8	41	2	2	28
1307	608	32	31	41	16	2	22
1308	511	28	11	41	29	2	10
1309	643	34	20	41	16	2	26
1310	671	35	31	41	4	2	11
1311	504	28	0	41	15	2	6
1312	310	18	24	41	10	2	3
1313	174	12	9	41	30	2	27
1314	112	9	11	41	20	2	23
1315	522	28	27	41	22	2	2
1316	389	22	17	41	23	2	18
1317	589	32	2	41	12	2	22
1318	200	13	17	41	24	2	15
1319	517	28	20	41	13	2	15
1320	538	29	20	41	19	2	6
1321	634	34	6	41	22	2	25
1322	209	13	31	41	29	2	13
1323	57	6	23	41	27	2	17
1324	9	4	14	41	2	2	4
1325	482	26	31	41	5	2	10
1326	447	25	9	41	5	2	28
1327	409	23	15	41	22	2	20
1328	13	4	20	41	22	2	20
1329	88	8	6	41	1	2	5
1330	441	25	0	41	10	2	18
1331	752	39	26	41	13	2	19
1332	636	34	9	41	19	2	7
1333	198	13	14	41	18	2	15
1334	567	31	0	41	6	2	23
1335	533	29	12	41	1	2	6
1336	15	4	23	41	26	2	5
1337	475	26	20	41	25	2	2
1338	738	39	5	41	1	2	18
1339	629	33	31	41	15	2	27
1340	226	14	24	41	17	2	25
1341	702	37	14	41	7	2	10
1342	453	25	18	41	2	2	14
1343	455	25	21	41	26	2	19
1344	53	6	17	41	14	2	2
1345	133	10	11	41	17	2	29
1346	404	23	8	41	28	2	29
1347	628	33	29	41	9	2	0
1348	689	36	26	41	22	2	1
1349	558	30	18	41	18	2	25
1350	48	6	9	41	4	2	12
1351	626	33	26	41	30	2	25
1352	187	12	29	41	19	2	0
1353	180	12	18	41	6	2	13
1354	339	20	5	41	18	2	8
1355	43	6	2	41	13	2	11
1356	96	8	18	41	13	2	7
1357	171	12	5	41	5	2	4
1358	363	21	9	41	2	2	13
1359	8	4	12	41	5	2	3
1360	728	38	21	41	6	2	18
1361	432	24	18	41	28	2	2
1362	75	7	18	41	8	2	16
1363	625	33	24	41	30	2	27
1364	442	25	2	41	5	2	21
1365	121	9	24	41	19	2	6
1366	257	16	8	41	2	2	12
1367	71	7	12	41	13	2	25
1368	55	6	20	41	9	2	2
1369	73	7	15	41	10	2	8
1370	400	23	2	41	16	2	29
1371	680	36	12	41	6	2	19
1372	564	30	27	41	8	2	20
1373	219	14	14	41	27	2	12
1374	137	10	17	41	24	2	5
1375	254	16	3	41	23	2	4
1376	611	33	3	41	18	2	6
1377	348	20	18	41	16	2	25
1378	341	20	8	41	12	2	28
1379	639	34	14	41	24	2	19
1380	413	23	21	41	17	2	3
1381	242	15	17	41	2	2	21
1382	56	6	21	41	30	2	16
1383	158	11	17	41	15	2	22
1384	712	37	29	41	5	2	27
1385	565	30	29	41	4	2	3
1386	696	37	5	41	19	2	2
1387	309	18	23	41	13	2	18
1388	597	32	14	41	6	2	9
1389	468	26	9	41	10	2	20
1390	391	22	20	41	22	2	22
1391	357	21	0	41	24	2	11
1392	719	38	8	41	4	2	20
1393	170	12	3	41	27	2	9
1394	547	30	2	41	17	2	19
1395	253	16	2	41	11	2	21
1396	655	35	6	41	21	2	12
1397	713	37	31	41	27	2	14
1398	657	35	9	41	18	2	17
1399	526	29	2	41	29	2	23
1400	451	25	15	41	26	2	4
1401	128	10	3	41	29	2	26
1402	365	21	12	41	27	2	7
1403	644	34	21	41	20	2	7
1404	579	31	18	41	6	2	26
1405	744	39	14	41	3	2	19
1406	215	14	8	41	4	2	15
1407	499	27	24	41	2	2	5
1408	745	39	15	41	8	2	3
1409	54	6	18	41	26	2	1
1410	292	17	29	41	16	2	17
1411	251	15	31	41	15	2	17
1412	480	26	27	41	2	2	11
1413	440	24	31	41	18	2	13
1414	667	35	24	41	23	2	7
1415	739	39	6	41	7	2	5
1416	279	17	9	41	29	2	21
1417	97	8	20	41	14	2	0
1418	686	36	21	41	1	2	6
1419	329	19	21	41	12	2	11
1420	117	9	18	41	5	2	7
1421	710	37	26	41	1	2	22
1422	532	29	11	41	16	2	5
1423	229	14	29	41	8	2	3
1424	497	27	21	41	10	2	12
1425	193	13	6	41	4	2	19
1426	465	26	5	41	6	2	26
1427	537	29	18	41	11	2	11
1428	457	25	24	41	26	2	23
1429	527	29	3	41	16	2	5
1430	81	7	27	41	13	2	12
1431	154	11	11	41	22	2	9
1432	25	5	6	41	12	2	18
1433	521	28	26	41	21	2	7
1434	536	29	17	41	2	2	25
1435	143	10	26	41	24	2	11
1436	300	18	9	41	10	2	14
1437	302	18	12	41	1	2	24
1438	640	34	15	41	20	2	7
1439	244	15	20	41	30	2	10
1440	423	24	5	41	7	2	27
1441	243	15	18	41	12	2	1
1442	61	6	29	41	8	2	26
1443	49	6	11	41	10	2	12
1444	496	27	20	41	12	2	27
1445	637	34	11	41	19	2	11
1446	575	31	12	41	30	2	27
1447	466	26	6	41	28	2	16
1448	740	39	8	41	6	2	25
1449	708	37	23	41	18	2	5
1450	235	15	6	41	25	2	7
1451	58	6	24	41	2	2	0
1452	77	7	21	41	23	2	19
1453	47	6	8	41	9	2	26
1454	377	21	31	41	30	2	10
1455	410	23	17	41	10	2	13
1456	519	28	23	41	5	2	11
1457	159	11	18	41	2	2	1
1458	690	36	27	41	19	2	10
1459	684	36	18	41	24	2	29
1460	674	36	3	41	9	2	18
1461	505	28	2	41	22	2	28
1462	345	20	14	41	25	2	24
1463	285	17	18	41	14	2	9
1464	173	12	8	41	30	2	20
1465	534	29	14	41	18	2	9
1466	145	10	29	41	17	2	27
1467	119	9	21	41	28	2	20
1468	371	21	21	41	17	2	8
1469	600	32	18	41	19	2	20
1470	699	37	9	41	30	2	18
1471	624	33	23	41	10	2	15
1472	476	26	21	41	30	2	4
1473	638	34	12	41	20	2	20
1474	330	19	23	41	20	2	14
1475	139	10	20	41	12	2	0
1476	191	13	3	41	1	2	15
1477	464	26	3	41	13	2	24
1478	238	15	11	41	10	2	21
1479	113	9	12	41	11	2	4
1480	711	37	27	41	8	2	21
1481	274	17	2	41	15	2	19
1482	732	38	27	41	27	2	12
1483	510	28	9	41	3	2	2
1484	204	13	23	41	22	2	5
1485	42	6	0	41	26	2	24
1486	373	21	24	41	23	2	29
1487	217	14	11	41	17	2	10
1488	427	24	11	41	14	2	26
1489	164	11	26	41	25	2	23
1490	554	30	12	41	27	2	16
1491	487	27	6	41	9	2	5
1492	546	30	0	41	9	2	0
1493	473	26	17	41	12	2	20
1494	46	6	6	41	16	2	22
1495	161	11	21	41	28	2	14
1496	594	32	9	41	28	2	6
1497	190	13	2	41	8	2	11
1498	703	37	15	41	19	2	15
1499	454	25	20	41	24	2	8
1500	731	38	26	41	4	2	24
1501	34	5	20	41	22	2	14
1502	31	5	15	41	4	2	21
1503	530	29	8	41	2	2	18
1504	255	16	5	41	8	2	0
1505	486	27	5	41	11	2	25
1506	106	9	2	41	15	2	10
1507	574	31	11	41	11	2	8
1508	213	14	5	41	20	2	28
1509	727	38	20	41	12	2	29
1510	110	9	8	41	29	2	4
1511	403	23	6	41	11	2	13
1512	67	7	6	41	22	2	9
1513	633	34	5	41	7	2	16
1514	504	28	0	41	27	2	28
1515	438	24	27	41	23	2	9
1516	453	25	18	41	17	2	6
1517	368	21	17	41	7	2	6
1518	154	11	11	41	18	2	18
1519	62	6	31	41	30	2	3
1520	265	16	20	41	15	2	3
1521	235	15	6	41	28	2	18
1522	46	6	6	41	15	2	29
1523	558	30	18	41	12	2	28
1524	461	25	31	41	23	2	29
1525	136	10	15	41	4	2	13
1526	232	15	2	41	20	2	18
1527	502	27	29	41	8	2	7
1528	253	16	2	41	11	2	15
1529	42	6	0	41	20	2	10
1530	587	31	31	41	11	2	16
1531	86	8	3	41	26	2	10
1532	463	26	2	41	17	2	20
1533	746	39	17	41	21	2	13
1534	487	27	6	41	29	2	8
1535	220	14	15	41	10	2	28
1536	468	26	9	41	12	2	15
1537	59	6	26	41	21	2	17
1538	673	36	2	41	18	2	13
1539	71	7	12	41	24	2	4
1540	29	5	12	41	16	2	18
1541	264	16	18	41	28	2	20
1542	208	13	29	41	4	2	6
1543	249	15	27	41	22	2	14
1544	233	15	3	41	20	2	13
1545	725	38	17	41	8	2	20
1546	729	38	23	41	25	2	8
1547	486	27	5	41	12	2	14
1548	113	9	12	41	20	2	28
1549	546	30	0	41	30	2	0
1550	720	38	9	41	22	2	16
1551	682	36	15	41	30	2	2
1552	422	24	3	41	7	2	19
1553	544	29	29	41	7	2	21
1554	24	5	5	41	14	2	5
1555	209	13	31	41	24	2	16
1556	405	23	9	41	27	2	17
1557	40	5	29	41	25	2	22
1558	306	18	18	41	29	2	28
1559	32	5	17	41	14	2	15
1560	687	36	23	41	14	2	2
1561	598	32	15	41	14	2	24
1562	281	17	12	41	26	2	12
1563	429	24	14	41	16	2	24
1564	538	29	20	41	9	2	1
1565	8	4	12	41	10	2	20
1566	322	19	11	41	12	2	1
1567	310	18	24	41	20	2	15
1568	432	24	18	41	8	2	22
1569	364	21	11	41	24	2	9
1570	441	25	0	41	30	2	18
1571	676	36	6	41	3	2	29
1572	307	18	20	41	17	2	28
1573	570	31	5	41	14	2	9
1574	659	35	12	41	30	2	23
1575	275	17	3	41	28	2	18
1576	131	10	8	41	25	2	16
1577	481	26	29	41	6	2	4
1578	290	17	26	41	6	2	27
1579	329	19	21	41	30	2	10
1580	628	33	29	41	13	2	22
1581	446	25	8	41	8	2	17
1582	80	7	26	41	25	2	1
1583	717	38	5	41	22	2	18
1584	280	17	11	41	11	2	23
1585	418	23	29	41	22	2	7
1586	685	36	20	41	13	2	9
1587	668	35	26	41	4	2	10
1588	754	39	29	41	15	2	0
1589	90	8	9	41	21	2	21
1590	462	26	0	41	29	2	21
1591	326	19	17	41	3	2	4
1592	670	35	29	41	19	2	16
1593	168	12	0	41	28	2	10
1594	454	25	20	41	13	2	7
1595	293	17	31	41	25	2	28
1596	724	38	15	41	20	2	18
1597	684	36	18	41	21	2	3
1598	498	27	23	41	28	2	21
1599	313	18	29	41	17	2	5
1600	592	32	6	41	3	2	16
1601	435	24	23	41	6	2	15
1602	742	39	11	41	10	2	9
1603	156	11	14	41	22	2	1
1604	56	6	21	41	19	2	10
1605	365	21	12	41	1	2	21
1606	649	34	29	41	15	2	18
1607	410	23	17	41	7	2	28
1608	688	36	24	41	20	2	17
1609	737	39	3	41	1	2	26
1610	321	19	9	41	18	2	14
1611	527	29	3	41	7	2	18
1612	490	27	11	41	2	2	9
1613	551	30	8	41	17	2	0
1614	130	10	6	41	7	2	0
1615	133	10	11	41	12	2	23
1616	528	29	5	41	16	2	18
1617	442	25	2	41	24	2	15
1618	25	5	6	41	2	2	0
1619	117	9	18	41	10	2	7
1620	625	33	24	41	8	2	27
1621	135	10	14	41	30	2	21
1622	700	37	11	41	29	2	4
1623	101	8	26	41	29	2	21
1624	158	11	17	41	7	2	20
1625	447	25	9	41	6	2	16
1626	318	19	5	41	30	2	9
1627	522	28	27	41	27	2	8
1628	646	34	24	41	21	2	29
1629	656	35	8	41	10	2	15
1630	588	32	0	41	5	2	11
1631	127	10	2	41	10	2	23
1632	749	39	21	41	5	2	25
1633	603	32	23	41	27	2	4
1634	274	17	2	41	22	2	11
1635	362	21	8	41	14	2	16
1636	650	34	31	41	26	2	8
1637	327	19	18	41	19	2	2
1638	192	13	5	41	11	2	5
1639	149	11	3	41	24	2	15
1640	77	7	21	41	10	2	7
1641	505	28	2	41	10	2	5
1642	404	23	8	41	20	2	21
1643	341	20	8	41	22	2	10
1644	210	14	0	41	3	2	26
1645	693	37	0	41	25	2	3
1646	559	30	20	41	29	2	29
1647	702	37	14	41	30	2	16
1648	574	31	11	41	1	2	11
1649	185	12	26	41	14	2	14
1650	507	28	5	41	12	2	19
1651	1	4	2	41	7	2	10
1652	561	30	23	41	3	2	29
1653	211	14	2	41	15	2	14
1654	296	18	3	41	14	2	7
1655	415	23	24	41	18	2	8
1656	118	9	20	41	25	2	2
1657	243	15	18	41	28	2	13
1658	244	15	20	41	12	2	3
1659	610	33	2	41	9	2	6
1660	590	32	3	41	10	2	28
1661	70	7	11	41	27	2	1
1662	304	18	15	41	24	2	3
1663	38	5	26	41	30	2	15
1664	89	8	8	41	18	2	19
1665	475	26	20	41	3	2	3
1666	182	12	21	41	29	2	25
1667	294	18	0	41	23	2	14
1668	84	8	0	41	17	2	7
1669	459	25	27	41	2	2	2
1670	448	25	11	41	26	2	13
1671	705	37	18	41	15	2	5
1672	556	30	15	41	22	2	24
1673	203	13	21	41	2	2	3
1674	666	35	23	41	14	2	16
1675	2	4	3	41	14	2	21
1676	395	22	26	41	8	2	25
1677	748	39	20	41	22	2	1
1678	218	14	12	41	14	2	29
1679	398	22	31	41	3	2	8
1680	629	33	31	41	18	2	19
1681	261	16	14	41	4	2	5
1682	50	6	12	41	2	2	13
1683	132	10	9	41	13	2	7
1684	660	35	14	41	15	2	11
1685	406	23	11	41	19	2	25
1686	433	24	20	41	29	2	20
1687	573	31	9	41	6	2	2
1688	747	39	18	41	15	2	0
1689	39	5	27	41	4	2	0
1690	391	22	20	41	30	2	7
1691	686	36	21	41	19	2	23
1692	202	13	20	41	7	2	12
1693	388	22	15	41	20	2	28
1694	618	33	14	41	10	2	2
1695	36	5	23	41	21	2	6
1696	696	37	5	41	16	2	11
1697	183	12	23	41	26	2	20
